Trial,Bandit,Reward,Algorithm
138,1,0,EpsilonGreedy
139,1,0.1,EpsilonGreedy
140,1,0,EpsilonGreedy
141,1,0,EpsilonGreedy
142,1,0,EpsilonGreedy
143,1,0,EpsilonGreedy
144,1,0,EpsilonGreedy
145,1,0,EpsilonGreedy
146,1,0,EpsilonGreedy
147,1,0,EpsilonGreedy
148,1,0,EpsilonGreedy
149,1,0.1,EpsilonGreedy
150,1,0,EpsilonGreedy
151,1,0,EpsilonGreedy
152,1,0.1,EpsilonGreedy
153,1,0,EpsilonGreedy
154,1,0,EpsilonGreedy
155,1,0,EpsilonGreedy
156,1,0,EpsilonGreedy
157,1,0,EpsilonGreedy
158,1,0,EpsilonGreedy
159,1,0.1,EpsilonGreedy
160,1,0,EpsilonGreedy
161,1,0,EpsilonGreedy
162,1,0,EpsilonGreedy
163,1,0.1,EpsilonGreedy
164,1,0,EpsilonGreedy
165,1,0,EpsilonGreedy
166,1,0,EpsilonGreedy
167,1,0.1,EpsilonGreedy
168,1,0,EpsilonGreedy
169,1,0,EpsilonGreedy
170,1,0,EpsilonGreedy
171,1,0,EpsilonGreedy
172,1,0,EpsilonGreedy
173,1,0,EpsilonGreedy
174,1,0,EpsilonGreedy
175,1,0.1,EpsilonGreedy
176,1,0,EpsilonGreedy
177,1,0,EpsilonGreedy
178,1,0,EpsilonGreedy
179,1,0,EpsilonGreedy
180,1,0,EpsilonGreedy
181,1,0,EpsilonGreedy
182,1,0,EpsilonGreedy
183,1,0,EpsilonGreedy
184,1,0,EpsilonGreedy
185,1,0,EpsilonGreedy
186,1,0,EpsilonGreedy
187,1,0,EpsilonGreedy
188,1,0,EpsilonGreedy
189,1,0,EpsilonGreedy
190,1,0,EpsilonGreedy
191,1,0,EpsilonGreedy
192,1,0,EpsilonGreedy
193,1,0,EpsilonGreedy
194,1,0,EpsilonGreedy
195,1,0.1,EpsilonGreedy
196,1,0,EpsilonGreedy
197,1,0.1,EpsilonGreedy
198,1,0,EpsilonGreedy
199,1,0,EpsilonGreedy
200,1,0,EpsilonGreedy
201,1,0,EpsilonGreedy
202,1,0,EpsilonGreedy
203,1,0,EpsilonGreedy
204,1,0,EpsilonGreedy
205,1,0,EpsilonGreedy
206,1,0,EpsilonGreedy
207,1,0,EpsilonGreedy
208,1,0,EpsilonGreedy
209,1,0,EpsilonGreedy
210,1,0,EpsilonGreedy
211,1,0,EpsilonGreedy
212,1,0,EpsilonGreedy
213,1,0,EpsilonGreedy
214,1,0,EpsilonGreedy
215,1,0,EpsilonGreedy
216,1,0,EpsilonGreedy
217,1,0,EpsilonGreedy
218,1,0,EpsilonGreedy
219,1,0.1,EpsilonGreedy
220,1,0,EpsilonGreedy
221,1,0,EpsilonGreedy
222,1,0,EpsilonGreedy
223,1,0,EpsilonGreedy
224,1,0,EpsilonGreedy
225,1,0,EpsilonGreedy
226,1,0.1,EpsilonGreedy
227,1,0,EpsilonGreedy
228,1,0,EpsilonGreedy
229,1,0,EpsilonGreedy
230,1,0,EpsilonGreedy
231,1,0,EpsilonGreedy
232,1,0,EpsilonGreedy
233,1,0,EpsilonGreedy
234,1,0,EpsilonGreedy
235,1,0,EpsilonGreedy
236,1,0,EpsilonGreedy
237,1,0,EpsilonGreedy
238,1,0,EpsilonGreedy
239,1,0.1,EpsilonGreedy
240,1,0,EpsilonGreedy
241,1,0,EpsilonGreedy
242,1,0,EpsilonGreedy
243,1,0,EpsilonGreedy
244,1,0,EpsilonGreedy
245,1,0,EpsilonGreedy
246,1,0,EpsilonGreedy
247,1,0,EpsilonGreedy
248,1,0,EpsilonGreedy
249,1,0,EpsilonGreedy
250,1,0,EpsilonGreedy
251,1,0,EpsilonGreedy
252,1,0,EpsilonGreedy
253,1,0,EpsilonGreedy
254,1,0,EpsilonGreedy
255,1,0,EpsilonGreedy
256,1,0,EpsilonGreedy
257,1,0,EpsilonGreedy
258,1,0,EpsilonGreedy
259,1,0,EpsilonGreedy
260,1,0,EpsilonGreedy
261,1,0,EpsilonGreedy
262,1,0.1,EpsilonGreedy
263,1,0,EpsilonGreedy
264,1,0,EpsilonGreedy
265,1,0,EpsilonGreedy
266,1,0,EpsilonGreedy
267,1,0,EpsilonGreedy
268,1,0,EpsilonGreedy
269,1,0,EpsilonGreedy
270,1,0,EpsilonGreedy
271,1,0,EpsilonGreedy
272,1,0,EpsilonGreedy
273,1,0,EpsilonGreedy
274,1,0,EpsilonGreedy
275,1,0,EpsilonGreedy
276,1,0,EpsilonGreedy
277,1,0,EpsilonGreedy
278,1,0,EpsilonGreedy
279,1,0,EpsilonGreedy
280,1,0,EpsilonGreedy
281,1,0,EpsilonGreedy
282,1,0,EpsilonGreedy
283,1,0.1,EpsilonGreedy
284,1,0.1,EpsilonGreedy
285,1,0.1,EpsilonGreedy
286,1,0,EpsilonGreedy
287,1,0,EpsilonGreedy
288,1,0,EpsilonGreedy
289,1,0,EpsilonGreedy
290,1,0,EpsilonGreedy
291,1,0,EpsilonGreedy
292,1,0,EpsilonGreedy
293,1,0,EpsilonGreedy
294,1,0,EpsilonGreedy
295,1,0,EpsilonGreedy
296,1,0.1,EpsilonGreedy
297,1,0,EpsilonGreedy
298,1,0,EpsilonGreedy
299,1,0,EpsilonGreedy
300,1,0,EpsilonGreedy
301,1,0.1,EpsilonGreedy
302,1,0,EpsilonGreedy
303,1,0,EpsilonGreedy
304,1,0,EpsilonGreedy
305,1,0,EpsilonGreedy
306,1,0,EpsilonGreedy
307,1,0,EpsilonGreedy
308,1,0,EpsilonGreedy
309,1,0,EpsilonGreedy
310,1,0,EpsilonGreedy
311,1,0,EpsilonGreedy
312,1,0,EpsilonGreedy
313,1,0,EpsilonGreedy
314,1,0,EpsilonGreedy
315,1,0,EpsilonGreedy
316,1,0,EpsilonGreedy
317,1,0,EpsilonGreedy
318,1,0.1,EpsilonGreedy
319,1,0,EpsilonGreedy
320,1,0,EpsilonGreedy
321,1,0.1,EpsilonGreedy
322,1,0,EpsilonGreedy
323,1,0,EpsilonGreedy
324,1,0,EpsilonGreedy
325,1,0,EpsilonGreedy
326,1,0,EpsilonGreedy
327,1,0,EpsilonGreedy
328,1,0,EpsilonGreedy
329,1,0,EpsilonGreedy
330,1,0,EpsilonGreedy
331,1,0,EpsilonGreedy
332,1,0,EpsilonGreedy
333,1,0,EpsilonGreedy
334,1,0,EpsilonGreedy
335,1,0,EpsilonGreedy
336,1,0,EpsilonGreedy
337,1,0,EpsilonGreedy
338,1,0,EpsilonGreedy
339,1,0,EpsilonGreedy
340,1,0,EpsilonGreedy
341,1,0,EpsilonGreedy
342,1,0,EpsilonGreedy
343,1,0,EpsilonGreedy
344,1,0,EpsilonGreedy
345,1,0,EpsilonGreedy
346,1,0,EpsilonGreedy
347,1,0,EpsilonGreedy
348,1,0,EpsilonGreedy
349,1,0,EpsilonGreedy
350,1,0,EpsilonGreedy
351,1,0,EpsilonGreedy
352,1,0.1,EpsilonGreedy
353,1,0,EpsilonGreedy
354,1,0,EpsilonGreedy
355,1,0,EpsilonGreedy
356,1,0,EpsilonGreedy
357,1,0,EpsilonGreedy
358,1,0,EpsilonGreedy
359,1,0.1,EpsilonGreedy
360,1,0,EpsilonGreedy
361,1,0,EpsilonGreedy
362,1,0,EpsilonGreedy
363,1,0,EpsilonGreedy
364,1,0,EpsilonGreedy
365,1,0,EpsilonGreedy
366,1,0,EpsilonGreedy
367,1,0,EpsilonGreedy
368,1,0,EpsilonGreedy
369,1,0.1,EpsilonGreedy
370,1,0,EpsilonGreedy
371,1,0,EpsilonGreedy
372,1,0,EpsilonGreedy
373,1,0.1,EpsilonGreedy
374,1,0,EpsilonGreedy
375,1,0.1,EpsilonGreedy
376,1,0,EpsilonGreedy
377,1,0,EpsilonGreedy
378,1,0,EpsilonGreedy
379,1,0,EpsilonGreedy
380,1,0,EpsilonGreedy
381,1,0,EpsilonGreedy
382,1,0,EpsilonGreedy
383,1,0,EpsilonGreedy
384,1,0,EpsilonGreedy
385,1,0,EpsilonGreedy
386,1,0,EpsilonGreedy
387,1,0,EpsilonGreedy
388,1,0,EpsilonGreedy
389,1,0,EpsilonGreedy
390,1,0,EpsilonGreedy
391,1,0,EpsilonGreedy
392,1,0,EpsilonGreedy
393,1,0,EpsilonGreedy
394,1,0,EpsilonGreedy
395,1,0,EpsilonGreedy
396,1,0.1,EpsilonGreedy
397,1,0,EpsilonGreedy
398,1,0,EpsilonGreedy
399,1,0,EpsilonGreedy
400,1,0,EpsilonGreedy
401,1,0,EpsilonGreedy
402,1,0,EpsilonGreedy
403,1,0,EpsilonGreedy
404,1,0,EpsilonGreedy
405,1,0.1,EpsilonGreedy
406,1,0,EpsilonGreedy
407,1,0,EpsilonGreedy
408,1,0,EpsilonGreedy
409,1,0,EpsilonGreedy
410,1,0,EpsilonGreedy
411,1,0,EpsilonGreedy
412,1,0,EpsilonGreedy
413,1,0,EpsilonGreedy
414,1,0,EpsilonGreedy
415,1,0,EpsilonGreedy
416,1,0,EpsilonGreedy
417,1,0,EpsilonGreedy
418,1,0,EpsilonGreedy
419,1,0,EpsilonGreedy
420,1,0,EpsilonGreedy
421,1,0,EpsilonGreedy
422,1,0,EpsilonGreedy
423,1,0.1,EpsilonGreedy
424,1,0,EpsilonGreedy
425,1,0,EpsilonGreedy
426,1,0,EpsilonGreedy
427,1,0,EpsilonGreedy
428,1,0,EpsilonGreedy
429,1,0,EpsilonGreedy
430,1,0,EpsilonGreedy
431,1,0,EpsilonGreedy
432,1,0,EpsilonGreedy
433,1,0,EpsilonGreedy
434,1,0,EpsilonGreedy
435,1,0.1,EpsilonGreedy
436,1,0,EpsilonGreedy
437,1,0,EpsilonGreedy
438,1,0,EpsilonGreedy
439,1,0,EpsilonGreedy
440,1,0,EpsilonGreedy
441,1,0,EpsilonGreedy
442,1,0,EpsilonGreedy
443,1,0,EpsilonGreedy
444,1,0,EpsilonGreedy
445,1,0,EpsilonGreedy
446,1,0,EpsilonGreedy
447,1,0,EpsilonGreedy
448,1,0,EpsilonGreedy
449,1,0,EpsilonGreedy
450,1,0.1,EpsilonGreedy
451,1,0,EpsilonGreedy
452,1,0,EpsilonGreedy
453,1,0,EpsilonGreedy
454,1,0,EpsilonGreedy
455,1,0,EpsilonGreedy
456,1,0,EpsilonGreedy
457,1,0,EpsilonGreedy
458,1,0,EpsilonGreedy
459,1,0,EpsilonGreedy
460,1,0,EpsilonGreedy
461,1,0,EpsilonGreedy
462,1,0,EpsilonGreedy
463,1,0,EpsilonGreedy
464,1,0,EpsilonGreedy
465,1,0,EpsilonGreedy
466,1,0,EpsilonGreedy
467,1,0,EpsilonGreedy
468,1,0,EpsilonGreedy
469,1,0,EpsilonGreedy
470,1,0,EpsilonGreedy
471,1,0,EpsilonGreedy
472,1,0,EpsilonGreedy
473,1,0,EpsilonGreedy
474,1,0,EpsilonGreedy
475,1,0,EpsilonGreedy
476,1,0,EpsilonGreedy
477,1,0.1,EpsilonGreedy
478,1,0,EpsilonGreedy
479,1,0,EpsilonGreedy
480,1,0.1,EpsilonGreedy
481,1,0,EpsilonGreedy
482,1,0,EpsilonGreedy
483,1,0,EpsilonGreedy
484,1,0,EpsilonGreedy
485,1,0,EpsilonGreedy
486,1,0,EpsilonGreedy
487,1,0,EpsilonGreedy
488,1,0,EpsilonGreedy
489,1,0,EpsilonGreedy
490,1,0,EpsilonGreedy
491,1,0,EpsilonGreedy
492,1,0,EpsilonGreedy
493,1,0,EpsilonGreedy
494,1,0,EpsilonGreedy
495,1,0,EpsilonGreedy
496,1,0,EpsilonGreedy
497,1,0,EpsilonGreedy
498,1,0,EpsilonGreedy
499,1,0,EpsilonGreedy
500,1,0,EpsilonGreedy
501,1,0,EpsilonGreedy
502,1,0,EpsilonGreedy
503,1,0,EpsilonGreedy
504,1,0,EpsilonGreedy
505,1,0,EpsilonGreedy
506,1,0,EpsilonGreedy
507,1,0,EpsilonGreedy
508,1,0,EpsilonGreedy
509,1,0,EpsilonGreedy
510,1,0,EpsilonGreedy
511,1,0,EpsilonGreedy
512,1,0,EpsilonGreedy
513,1,0,EpsilonGreedy
514,1,0,EpsilonGreedy
515,1,0.1,EpsilonGreedy
516,1,0,EpsilonGreedy
517,1,0,EpsilonGreedy
518,1,0,EpsilonGreedy
519,1,0,EpsilonGreedy
520,1,0,EpsilonGreedy
521,1,0,EpsilonGreedy
522,1,0,EpsilonGreedy
523,1,0,EpsilonGreedy
524,1,0,EpsilonGreedy
525,1,0,EpsilonGreedy
526,1,0,EpsilonGreedy
527,1,0.1,EpsilonGreedy
528,1,0,EpsilonGreedy
529,1,0.1,EpsilonGreedy
530,1,0,EpsilonGreedy
531,1,0,EpsilonGreedy
532,1,0,EpsilonGreedy
533,1,0,EpsilonGreedy
534,1,0,EpsilonGreedy
535,1,0,EpsilonGreedy
536,1,0,EpsilonGreedy
537,1,0,EpsilonGreedy
538,1,0,EpsilonGreedy
539,1,0,EpsilonGreedy
540,1,0,EpsilonGreedy
541,1,0,EpsilonGreedy
542,1,0,EpsilonGreedy
543,1,0,EpsilonGreedy
544,1,0,EpsilonGreedy
545,1,0,EpsilonGreedy
546,1,0,EpsilonGreedy
547,1,0,EpsilonGreedy
548,1,0,EpsilonGreedy
549,1,0,EpsilonGreedy
550,1,0,EpsilonGreedy
551,1,0,EpsilonGreedy
552,1,0,EpsilonGreedy
553,1,0.1,EpsilonGreedy
554,1,0,EpsilonGreedy
555,1,0,EpsilonGreedy
556,1,0,EpsilonGreedy
557,1,0,EpsilonGreedy
558,1,0,EpsilonGreedy
559,1,0,EpsilonGreedy
560,1,0,EpsilonGreedy
561,1,0,EpsilonGreedy
562,1,0,EpsilonGreedy
563,1,0,EpsilonGreedy
564,1,0,EpsilonGreedy
565,1,0,EpsilonGreedy
566,1,0,EpsilonGreedy
567,1,0,EpsilonGreedy
568,1,0,EpsilonGreedy
569,1,0,EpsilonGreedy
570,1,0,EpsilonGreedy
571,1,0,EpsilonGreedy
572,1,0,EpsilonGreedy
573,1,0,EpsilonGreedy
574,1,0,EpsilonGreedy
575,1,0.1,EpsilonGreedy
576,1,0,EpsilonGreedy
577,1,0.1,EpsilonGreedy
578,1,0,EpsilonGreedy
579,1,0,EpsilonGreedy
580,1,0,EpsilonGreedy
581,1,0,EpsilonGreedy
582,1,0.1,EpsilonGreedy
583,1,0,EpsilonGreedy
584,1,0.1,EpsilonGreedy
585,1,0,EpsilonGreedy
586,1,0.1,EpsilonGreedy
587,1,0,EpsilonGreedy
588,1,0,EpsilonGreedy
589,1,0,EpsilonGreedy
590,1,0,EpsilonGreedy
591,1,0,EpsilonGreedy
592,1,0.1,EpsilonGreedy
593,1,0,EpsilonGreedy
594,1,0,EpsilonGreedy
595,1,0,EpsilonGreedy
596,1,0,EpsilonGreedy
597,1,0,EpsilonGreedy
598,1,0,EpsilonGreedy
599,1,0,EpsilonGreedy
600,1,0,EpsilonGreedy
601,1,0,EpsilonGreedy
602,1,0,EpsilonGreedy
603,1,0,EpsilonGreedy
604,1,0,EpsilonGreedy
605,1,0,EpsilonGreedy
606,1,0,EpsilonGreedy
607,1,0,EpsilonGreedy
608,1,0,EpsilonGreedy
609,1,0,EpsilonGreedy
610,1,0,EpsilonGreedy
611,1,0,EpsilonGreedy
612,1,0,EpsilonGreedy
613,1,0.1,EpsilonGreedy
614,1,0,EpsilonGreedy
615,1,0,EpsilonGreedy
616,1,0,EpsilonGreedy
617,1,0,EpsilonGreedy
618,1,0,EpsilonGreedy
619,1,0,EpsilonGreedy
620,1,0.1,EpsilonGreedy
621,1,0,EpsilonGreedy
622,1,0,EpsilonGreedy
623,1,0,EpsilonGreedy
624,1,0.1,EpsilonGreedy
625,1,0,EpsilonGreedy
626,1,0,EpsilonGreedy
627,1,0,EpsilonGreedy
628,1,0,EpsilonGreedy
629,1,0,EpsilonGreedy
630,1,0,EpsilonGreedy
631,1,0,EpsilonGreedy
632,1,0,EpsilonGreedy
633,1,0,EpsilonGreedy
634,1,0,EpsilonGreedy
635,1,0,EpsilonGreedy
636,1,0,EpsilonGreedy
637,1,0,EpsilonGreedy
638,1,0,EpsilonGreedy
639,1,0.1,EpsilonGreedy
640,1,0,EpsilonGreedy
641,1,0,EpsilonGreedy
642,1,0.1,EpsilonGreedy
643,1,0,EpsilonGreedy
644,1,0,EpsilonGreedy
645,1,0,EpsilonGreedy
646,1,0,EpsilonGreedy
647,1,0,EpsilonGreedy
648,1,0.1,EpsilonGreedy
649,1,0,EpsilonGreedy
650,1,0,EpsilonGreedy
651,1,0,EpsilonGreedy
652,1,0,EpsilonGreedy
653,1,0,EpsilonGreedy
654,1,0,EpsilonGreedy
655,1,0,EpsilonGreedy
656,1,0,EpsilonGreedy
657,1,0,EpsilonGreedy
658,1,0,EpsilonGreedy
659,1,0,EpsilonGreedy
660,1,0,EpsilonGreedy
661,1,0,EpsilonGreedy
662,1,0,EpsilonGreedy
663,1,0.1,EpsilonGreedy
664,1,0,EpsilonGreedy
665,1,0,EpsilonGreedy
666,1,0,EpsilonGreedy
667,1,0,EpsilonGreedy
668,1,0,EpsilonGreedy
669,1,0.1,EpsilonGreedy
670,1,0,EpsilonGreedy
671,1,0,EpsilonGreedy
672,1,0.1,EpsilonGreedy
673,1,0,EpsilonGreedy
674,1,0,EpsilonGreedy
675,1,0,EpsilonGreedy
676,1,0,EpsilonGreedy
677,1,0.1,EpsilonGreedy
678,1,0,EpsilonGreedy
679,1,0,EpsilonGreedy
680,1,0,EpsilonGreedy
681,1,0,EpsilonGreedy
682,1,0,EpsilonGreedy
683,1,0,EpsilonGreedy
684,1,0,EpsilonGreedy
685,1,0,EpsilonGreedy
686,1,0,EpsilonGreedy
687,1,0,EpsilonGreedy
688,1,0,EpsilonGreedy
689,1,0,EpsilonGreedy
690,1,0,EpsilonGreedy
691,1,0,EpsilonGreedy
692,1,0,EpsilonGreedy
693,1,0,EpsilonGreedy
694,1,0,EpsilonGreedy
695,1,0,EpsilonGreedy
696,1,0,EpsilonGreedy
697,1,0,EpsilonGreedy
698,1,0,EpsilonGreedy
699,1,0,EpsilonGreedy
700,1,0,EpsilonGreedy
701,1,0,EpsilonGreedy
702,1,0,EpsilonGreedy
703,1,0,EpsilonGreedy
704,1,0,EpsilonGreedy
705,1,0,EpsilonGreedy
706,1,0,EpsilonGreedy
707,1,0,EpsilonGreedy
708,1,0,EpsilonGreedy
709,1,0,EpsilonGreedy
710,1,0,EpsilonGreedy
711,1,0,EpsilonGreedy
712,1,0,EpsilonGreedy
713,1,0,EpsilonGreedy
714,1,0,EpsilonGreedy
715,1,0,EpsilonGreedy
716,1,0,EpsilonGreedy
717,1,0,EpsilonGreedy
718,1,0,EpsilonGreedy
719,1,0,EpsilonGreedy
720,1,0,EpsilonGreedy
721,1,0,EpsilonGreedy
722,1,0,EpsilonGreedy
723,1,0,EpsilonGreedy
724,1,0,EpsilonGreedy
725,1,0,EpsilonGreedy
726,1,0,EpsilonGreedy
727,1,0,EpsilonGreedy
728,1,0,EpsilonGreedy
729,1,0,EpsilonGreedy
730,1,0,EpsilonGreedy
731,1,0,EpsilonGreedy
732,1,0.1,EpsilonGreedy
733,1,0,EpsilonGreedy
734,1,0.1,EpsilonGreedy
735,1,0,EpsilonGreedy
736,1,0,EpsilonGreedy
737,1,0.1,EpsilonGreedy
738,1,0,EpsilonGreedy
739,1,0,EpsilonGreedy
740,1,0,EpsilonGreedy
741,1,0,EpsilonGreedy
742,1,0,EpsilonGreedy
743,1,0,EpsilonGreedy
744,1,0,EpsilonGreedy
745,1,0.1,EpsilonGreedy
746,1,0,EpsilonGreedy
747,1,0,EpsilonGreedy
748,1,0,EpsilonGreedy
749,1,0,EpsilonGreedy
750,1,0,EpsilonGreedy
751,1,0.1,EpsilonGreedy
752,1,0,EpsilonGreedy
753,1,0,EpsilonGreedy
754,1,0,EpsilonGreedy
755,1,0,EpsilonGreedy
756,1,0,EpsilonGreedy
757,1,0,EpsilonGreedy
758,1,0.1,EpsilonGreedy
759,1,0,EpsilonGreedy
760,1,0,EpsilonGreedy
761,1,0,EpsilonGreedy
762,1,0.1,EpsilonGreedy
763,1,0,EpsilonGreedy
764,1,0,EpsilonGreedy
765,1,0,EpsilonGreedy
766,1,0.1,EpsilonGreedy
767,1,0,EpsilonGreedy
768,1,0,EpsilonGreedy
769,1,0,EpsilonGreedy
770,1,0,EpsilonGreedy
771,1,0,EpsilonGreedy
772,1,0,EpsilonGreedy
773,1,0,EpsilonGreedy
774,1,0,EpsilonGreedy
775,1,0,EpsilonGreedy
776,1,0,EpsilonGreedy
777,1,0.1,EpsilonGreedy
778,1,0,EpsilonGreedy
779,1,0,EpsilonGreedy
780,1,0,EpsilonGreedy
781,1,0,EpsilonGreedy
782,1,0,EpsilonGreedy
783,1,0,EpsilonGreedy
784,1,0,EpsilonGreedy
785,1,0,EpsilonGreedy
786,1,0.1,EpsilonGreedy
787,1,0,EpsilonGreedy
788,1,0.1,EpsilonGreedy
789,1,0.1,EpsilonGreedy
790,1,0,EpsilonGreedy
791,1,0.1,EpsilonGreedy
792,1,0,EpsilonGreedy
793,1,0.1,EpsilonGreedy
794,1,0,EpsilonGreedy
795,1,0,EpsilonGreedy
796,1,0,EpsilonGreedy
797,1,0,EpsilonGreedy
798,1,0,EpsilonGreedy
799,1,0,EpsilonGreedy
800,1,0,EpsilonGreedy
801,1,0.1,EpsilonGreedy
802,1,0,EpsilonGreedy
803,1,0,EpsilonGreedy
804,1,0,EpsilonGreedy
805,1,0,EpsilonGreedy
806,1,0,EpsilonGreedy
807,1,0,EpsilonGreedy
808,1,0,EpsilonGreedy
809,1,0,EpsilonGreedy
810,1,0,EpsilonGreedy
811,1,0,EpsilonGreedy
812,1,0,EpsilonGreedy
813,1,0,EpsilonGreedy
814,1,0,EpsilonGreedy
815,1,0,EpsilonGreedy
816,1,0,EpsilonGreedy
817,1,0,EpsilonGreedy
818,1,0.1,EpsilonGreedy
819,1,0,EpsilonGreedy
820,1,0,EpsilonGreedy
821,1,0,EpsilonGreedy
822,1,0,EpsilonGreedy
823,1,0,EpsilonGreedy
824,1,0,EpsilonGreedy
825,1,0,EpsilonGreedy
826,1,0,EpsilonGreedy
827,1,0,EpsilonGreedy
828,1,0,EpsilonGreedy
829,1,0,EpsilonGreedy
830,1,0,EpsilonGreedy
831,1,0,EpsilonGreedy
832,1,0,EpsilonGreedy
833,1,0.1,EpsilonGreedy
834,1,0,EpsilonGreedy
835,1,0,EpsilonGreedy
836,1,0,EpsilonGreedy
837,1,0,EpsilonGreedy
838,1,0,EpsilonGreedy
839,1,0,EpsilonGreedy
840,1,0,EpsilonGreedy
841,1,0,EpsilonGreedy
842,1,0,EpsilonGreedy
843,1,0.1,EpsilonGreedy
844,1,0,EpsilonGreedy
845,1,0,EpsilonGreedy
846,1,0,EpsilonGreedy
847,1,0,EpsilonGreedy
848,1,0,EpsilonGreedy
849,1,0,EpsilonGreedy
850,1,0,EpsilonGreedy
851,1,0.1,EpsilonGreedy
852,1,0,EpsilonGreedy
853,1,0,EpsilonGreedy
854,1,0,EpsilonGreedy
855,1,0,EpsilonGreedy
856,1,0,EpsilonGreedy
857,1,0,EpsilonGreedy
858,1,0,EpsilonGreedy
859,1,0,EpsilonGreedy
860,1,0,EpsilonGreedy
861,1,0,EpsilonGreedy
862,1,0,EpsilonGreedy
863,1,0,EpsilonGreedy
