Trial,Bandit,Reward,Algorithm
5637,4,0,ThompsonSampling
5638,4,0,ThompsonSampling
5639,4,0,ThompsonSampling
5640,4,0,ThompsonSampling
5641,3,0,ThompsonSampling
5642,4,0,ThompsonSampling
5643,4,0.4,ThompsonSampling
5644,4,0.4,ThompsonSampling
5645,4,0,ThompsonSampling
5646,4,0.4,ThompsonSampling
5647,4,0,ThompsonSampling
5648,4,0,ThompsonSampling
5649,4,0,ThompsonSampling
5650,4,0,ThompsonSampling
5651,4,0.4,ThompsonSampling
5652,4,0.4,ThompsonSampling
5653,4,0,ThompsonSampling
5654,4,0,ThompsonSampling
5655,4,0.4,ThompsonSampling
5656,4,0.4,ThompsonSampling
5657,4,0.4,ThompsonSampling
5658,3,0.3,ThompsonSampling
5659,4,0.4,ThompsonSampling
5660,4,0.4,ThompsonSampling
5661,4,0,ThompsonSampling
5662,4,0.4,ThompsonSampling
5663,4,0,ThompsonSampling
5664,4,0.4,ThompsonSampling
5665,4,0,ThompsonSampling
5666,4,0.4,ThompsonSampling
5667,4,0,ThompsonSampling
5668,4,0,ThompsonSampling
5669,4,0.4,ThompsonSampling
5670,4,0.4,ThompsonSampling
5671,4,0,ThompsonSampling
5672,4,0.4,ThompsonSampling
5673,4,0,ThompsonSampling
5674,4,0,ThompsonSampling
5675,4,0,ThompsonSampling
5676,4,0.4,ThompsonSampling
5677,4,0,ThompsonSampling
5678,3,0.3,ThompsonSampling
5679,4,0.4,ThompsonSampling
5680,4,0,ThompsonSampling
5681,3,0,ThompsonSampling
5682,4,0,ThompsonSampling
5683,4,0,ThompsonSampling
5684,4,0.4,ThompsonSampling
5685,4,0,ThompsonSampling
5686,4,0,ThompsonSampling
5687,3,0,ThompsonSampling
5688,4,0,ThompsonSampling
5689,4,0.4,ThompsonSampling
5690,4,0,ThompsonSampling
5691,4,0.4,ThompsonSampling
5692,4,0,ThompsonSampling
5693,4,0.4,ThompsonSampling
5694,4,0.4,ThompsonSampling
5695,4,0,ThompsonSampling
5696,4,0,ThompsonSampling
5697,4,0,ThompsonSampling
5698,4,0,ThompsonSampling
5699,4,0,ThompsonSampling
5700,4,0,ThompsonSampling
5701,3,0,ThompsonSampling
5702,4,0,ThompsonSampling
5703,2,0,ThompsonSampling
5704,4,0.4,ThompsonSampling
5705,4,0,ThompsonSampling
5706,4,0.4,ThompsonSampling
5707,4,0,ThompsonSampling
5708,4,0,ThompsonSampling
5709,4,0,ThompsonSampling
5710,3,0,ThompsonSampling
5711,4,0,ThompsonSampling
5712,3,0.3,ThompsonSampling
5713,4,0,ThompsonSampling
5714,4,0,ThompsonSampling
5715,4,0.4,ThompsonSampling
5716,4,0.4,ThompsonSampling
5717,4,0,ThompsonSampling
5718,4,0,ThompsonSampling
5719,4,0.4,ThompsonSampling
5720,4,0.4,ThompsonSampling
5721,4,0,ThompsonSampling
5722,4,0,ThompsonSampling
5723,4,0,ThompsonSampling
5724,4,0,ThompsonSampling
5725,4,0.4,ThompsonSampling
5726,4,0.4,ThompsonSampling
5727,4,0,ThompsonSampling
5728,4,0,ThompsonSampling
5729,4,0,ThompsonSampling
5730,4,0,ThompsonSampling
5731,4,0,ThompsonSampling
5732,4,0.4,ThompsonSampling
5733,4,0.4,ThompsonSampling
5734,4,0,ThompsonSampling
5735,3,0,ThompsonSampling
5736,4,0,ThompsonSampling
5737,4,0,ThompsonSampling
5738,4,0.4,ThompsonSampling
5739,4,0.4,ThompsonSampling
5740,3,0,ThompsonSampling
5741,4,0,ThompsonSampling
5742,4,0,ThompsonSampling
5743,4,0.4,ThompsonSampling
5744,4,0,ThompsonSampling
5745,4,0.4,ThompsonSampling
5746,4,0,ThompsonSampling
5747,4,0.4,ThompsonSampling
5748,4,0,ThompsonSampling
5749,4,0.4,ThompsonSampling
5750,3,0,ThompsonSampling
5751,4,0,ThompsonSampling
5752,4,0,ThompsonSampling
5753,4,0,ThompsonSampling
5754,3,0,ThompsonSampling
5755,4,0.4,ThompsonSampling
5756,4,0,ThompsonSampling
5757,4,0.4,ThompsonSampling
5758,4,0,ThompsonSampling
5759,4,0,ThompsonSampling
5760,4,0.4,ThompsonSampling
5761,4,0.4,ThompsonSampling
5762,4,0,ThompsonSampling
5763,4,0,ThompsonSampling
5764,4,0.4,ThompsonSampling
5765,4,0.4,ThompsonSampling
5766,4,0.4,ThompsonSampling
5767,4,0,ThompsonSampling
5768,4,0.4,ThompsonSampling
5769,4,0,ThompsonSampling
5770,4,0.4,ThompsonSampling
5771,4,0.4,ThompsonSampling
5772,4,0,ThompsonSampling
5773,4,0.4,ThompsonSampling
5774,4,0.4,ThompsonSampling
5775,4,0.4,ThompsonSampling
5776,4,0,ThompsonSampling
5777,4,0,ThompsonSampling
5778,4,0,ThompsonSampling
5779,4,0.4,ThompsonSampling
5780,4,0,ThompsonSampling
5781,4,0,ThompsonSampling
5782,4,0.4,ThompsonSampling
5783,4,0,ThompsonSampling
5784,4,0,ThompsonSampling
5785,4,0,ThompsonSampling
5786,4,0,ThompsonSampling
5787,4,0,ThompsonSampling
5788,4,0.4,ThompsonSampling
5789,4,0.4,ThompsonSampling
5790,4,0,ThompsonSampling
5791,4,0,ThompsonSampling
5792,4,0,ThompsonSampling
5793,4,0,ThompsonSampling
5794,4,0,ThompsonSampling
5795,4,0,ThompsonSampling
5796,4,0,ThompsonSampling
5797,4,0.4,ThompsonSampling
5798,4,0.4,ThompsonSampling
5799,4,0.4,ThompsonSampling
5800,4,0.4,ThompsonSampling
5801,4,0,ThompsonSampling
5802,3,0,ThompsonSampling
5803,4,0,ThompsonSampling
5804,4,0,ThompsonSampling
5805,4,0.4,ThompsonSampling
5806,4,0.4,ThompsonSampling
5807,4,0.4,ThompsonSampling
5808,4,0,ThompsonSampling
5809,4,0.4,ThompsonSampling
5810,4,0.4,ThompsonSampling
5811,4,0,ThompsonSampling
5812,4,0.4,ThompsonSampling
5813,4,0.4,ThompsonSampling
5814,4,0.4,ThompsonSampling
5815,4,0.4,ThompsonSampling
5816,4,0,ThompsonSampling
5817,4,0,ThompsonSampling
5818,4,0,ThompsonSampling
5819,4,0,ThompsonSampling
5820,4,0,ThompsonSampling
5821,3,0.3,ThompsonSampling
5822,4,0.4,ThompsonSampling
5823,4,0,ThompsonSampling
5824,3,0,ThompsonSampling
5825,4,0,ThompsonSampling
5826,4,0.4,ThompsonSampling
5827,4,0.4,ThompsonSampling
5828,4,0,ThompsonSampling
5829,4,0,ThompsonSampling
5830,4,0,ThompsonSampling
5831,4,0,ThompsonSampling
5832,4,0.4,ThompsonSampling
5833,4,0,ThompsonSampling
5834,4,0.4,ThompsonSampling
5835,4,0,ThompsonSampling
5836,4,0.4,ThompsonSampling
5837,4,0.4,ThompsonSampling
5838,4,0,ThompsonSampling
5839,4,0.4,ThompsonSampling
5840,4,0.4,ThompsonSampling
5841,4,0.4,ThompsonSampling
5842,4,0.4,ThompsonSampling
5843,4,0,ThompsonSampling
5844,3,0.3,ThompsonSampling
5845,4,0,ThompsonSampling
5846,4,0,ThompsonSampling
5847,4,0.4,ThompsonSampling
5848,4,0,ThompsonSampling
5849,4,0.4,ThompsonSampling
5850,4,0,ThompsonSampling
5851,4,0,ThompsonSampling
5852,4,0,ThompsonSampling
5853,4,0,ThompsonSampling
5854,4,0,ThompsonSampling
5855,4,0,ThompsonSampling
5856,3,0,ThompsonSampling
5857,4,0,ThompsonSampling
5858,4,0,ThompsonSampling
5859,4,0,ThompsonSampling
5860,4,0,ThompsonSampling
5861,4,0.4,ThompsonSampling
5862,4,0,ThompsonSampling
5863,4,0,ThompsonSampling
5864,4,0,ThompsonSampling
5865,3,0,ThompsonSampling
5866,4,0,ThompsonSampling
5867,4,0.4,ThompsonSampling
5868,4,0,ThompsonSampling
5869,4,0,ThompsonSampling
5870,4,0.4,ThompsonSampling
5871,4,0.4,ThompsonSampling
5872,4,0,ThompsonSampling
5873,4,0.4,ThompsonSampling
5874,4,0,ThompsonSampling
5875,4,0,ThompsonSampling
5876,4,0,ThompsonSampling
5877,4,0,ThompsonSampling
5878,4,0,ThompsonSampling
5879,4,0,ThompsonSampling
5880,4,0.4,ThompsonSampling
5881,4,0.4,ThompsonSampling
5882,4,0,ThompsonSampling
5883,3,0,ThompsonSampling
5884,4,0,ThompsonSampling
5885,4,0.4,ThompsonSampling
5886,4,0,ThompsonSampling
5887,4,0.4,ThompsonSampling
5888,4,0,ThompsonSampling
5889,3,0,ThompsonSampling
5890,4,0.4,ThompsonSampling
5891,4,0,ThompsonSampling
5892,4,0.4,ThompsonSampling
5893,4,0,ThompsonSampling
5894,3,0,ThompsonSampling
5895,4,0.4,ThompsonSampling
5896,4,0,ThompsonSampling
5897,4,0,ThompsonSampling
5898,4,0,ThompsonSampling
5899,4,0,ThompsonSampling
5900,4,0,ThompsonSampling
5901,4,0.4,ThompsonSampling
5902,4,0.4,ThompsonSampling
5903,4,0.4,ThompsonSampling
5904,4,0,ThompsonSampling
5905,4,0,ThompsonSampling
5906,4,0,ThompsonSampling
5907,4,0.4,ThompsonSampling
5908,4,0,ThompsonSampling
5909,4,0,ThompsonSampling
5910,4,0,ThompsonSampling
5911,4,0.4,ThompsonSampling
5912,4,0,ThompsonSampling
5913,3,0,ThompsonSampling
5914,4,0.4,ThompsonSampling
5915,4,0,ThompsonSampling
5916,4,0,ThompsonSampling
5917,4,0,ThompsonSampling
5918,4,0.4,ThompsonSampling
5919,4,0,ThompsonSampling
5920,4,0,ThompsonSampling
5921,4,0,ThompsonSampling
5922,4,0,ThompsonSampling
5923,3,0,ThompsonSampling
5924,4,0,ThompsonSampling
5925,4,0,ThompsonSampling
5926,4,0.4,ThompsonSampling
5927,4,0.4,ThompsonSampling
5928,4,0.4,ThompsonSampling
5929,4,0,ThompsonSampling
5930,4,0,ThompsonSampling
5931,4,0.4,ThompsonSampling
5932,4,0,ThompsonSampling
5933,4,0.4,ThompsonSampling
5934,4,0,ThompsonSampling
5935,4,0,ThompsonSampling
5936,4,0,ThompsonSampling
5937,4,0,ThompsonSampling
5938,4,0.4,ThompsonSampling
5939,4,0.4,ThompsonSampling
5940,4,0.4,ThompsonSampling
5941,4,0,ThompsonSampling
5942,4,0,ThompsonSampling
5943,4,0.4,ThompsonSampling
5944,4,0,ThompsonSampling
5945,4,0.4,ThompsonSampling
5946,4,0.4,ThompsonSampling
5947,4,0,ThompsonSampling
5948,4,0,ThompsonSampling
5949,4,0,ThompsonSampling
5950,4,0,ThompsonSampling
5951,4,0,ThompsonSampling
5952,4,0,ThompsonSampling
5953,4,0,ThompsonSampling
5954,4,0,ThompsonSampling
5955,4,0.4,ThompsonSampling
5956,4,0.4,ThompsonSampling
5957,4,0.4,ThompsonSampling
5958,4,0,ThompsonSampling
5959,4,0,ThompsonSampling
5960,4,0,ThompsonSampling
5961,4,0,ThompsonSampling
5962,4,0,ThompsonSampling
5963,4,0.4,ThompsonSampling
5964,4,0,ThompsonSampling
5965,4,0,ThompsonSampling
5966,4,0.4,ThompsonSampling
5967,4,0.4,ThompsonSampling
5968,4,0,ThompsonSampling
5969,3,0,ThompsonSampling
5970,4,0.4,ThompsonSampling
5971,4,0,ThompsonSampling
5972,4,0,ThompsonSampling
5973,4,0.4,ThompsonSampling
5974,4,0,ThompsonSampling
5975,4,0.4,ThompsonSampling
5976,4,0,ThompsonSampling
5977,4,0.4,ThompsonSampling
5978,4,0.4,ThompsonSampling
5979,4,0,ThompsonSampling
5980,4,0,ThompsonSampling
5981,4,0,ThompsonSampling
5982,4,0.4,ThompsonSampling
5983,4,0.4,ThompsonSampling
5984,4,0.4,ThompsonSampling
5985,4,0,ThompsonSampling
5986,4,0,ThompsonSampling
5987,4,0.4,ThompsonSampling
5988,4,0,ThompsonSampling
5989,4,0.4,ThompsonSampling
5990,4,0,ThompsonSampling
5991,4,0,ThompsonSampling
5992,4,0.4,ThompsonSampling
5993,4,0,ThompsonSampling
5994,4,0,ThompsonSampling
5995,4,0,ThompsonSampling
5996,4,0.4,ThompsonSampling
5997,4,0,ThompsonSampling
5998,4,0,ThompsonSampling
5999,4,0.4,ThompsonSampling
6000,4,0,ThompsonSampling
6001,4,0,ThompsonSampling
6002,4,0,ThompsonSampling
6003,4,0.4,ThompsonSampling
6004,4,0,ThompsonSampling
6005,4,0,ThompsonSampling
6006,4,0.4,ThompsonSampling
6007,4,0.4,ThompsonSampling
6008,4,0,ThompsonSampling
6009,4,0,ThompsonSampling
6010,4,0,ThompsonSampling
6011,4,0,ThompsonSampling
6012,4,0,ThompsonSampling
6013,4,0.4,ThompsonSampling
6014,4,0,ThompsonSampling
6015,4,0.4,ThompsonSampling
6016,4,0,ThompsonSampling
6017,4,0.4,ThompsonSampling
6018,4,0,ThompsonSampling
6019,4,0,ThompsonSampling
6020,4,0,ThompsonSampling
6021,4,0,ThompsonSampling
6022,4,0,ThompsonSampling
6023,4,0.4,ThompsonSampling
6024,4,0,ThompsonSampling
6025,4,0,ThompsonSampling
6026,4,0,ThompsonSampling
6027,4,0,ThompsonSampling
6028,4,0,ThompsonSampling
6029,4,0.4,ThompsonSampling
6030,4,0,ThompsonSampling
6031,4,0,ThompsonSampling
6032,4,0.4,ThompsonSampling
6033,4,0.4,ThompsonSampling
6034,4,0.4,ThompsonSampling
6035,4,0,ThompsonSampling
6036,4,0,ThompsonSampling
6037,4,0,ThompsonSampling
6038,4,0,ThompsonSampling
6039,4,0.4,ThompsonSampling
6040,4,0.4,ThompsonSampling
6041,4,0,ThompsonSampling
6042,4,0,ThompsonSampling
6043,4,0.4,ThompsonSampling
6044,4,0.4,ThompsonSampling
6045,4,0.4,ThompsonSampling
6046,4,0,ThompsonSampling
6047,4,0.4,ThompsonSampling
6048,4,0.4,ThompsonSampling
6049,4,0,ThompsonSampling
6050,4,0,ThompsonSampling
6051,4,0,ThompsonSampling
6052,4,0,ThompsonSampling
6053,4,0.4,ThompsonSampling
6054,4,0,ThompsonSampling
6055,4,0,ThompsonSampling
6056,4,0,ThompsonSampling
6057,4,0.4,ThompsonSampling
6058,4,0,ThompsonSampling
6059,4,0,ThompsonSampling
6060,4,0,ThompsonSampling
6061,4,0,ThompsonSampling
6062,4,0,ThompsonSampling
6063,4,0,ThompsonSampling
6064,4,0,ThompsonSampling
6065,4,0.4,ThompsonSampling
6066,4,0,ThompsonSampling
6067,4,0,ThompsonSampling
6068,4,0.4,ThompsonSampling
6069,4,0.4,ThompsonSampling
6070,4,0.4,ThompsonSampling
6071,4,0.4,ThompsonSampling
6072,4,0.4,ThompsonSampling
6073,4,0,ThompsonSampling
6074,4,0,ThompsonSampling
6075,4,0,ThompsonSampling
6076,4,0.4,ThompsonSampling
6077,4,0,ThompsonSampling
6078,4,0,ThompsonSampling
6079,4,0,ThompsonSampling
6080,4,0.4,ThompsonSampling
6081,4,0,ThompsonSampling
6082,4,0,ThompsonSampling
6083,4,0.4,ThompsonSampling
6084,4,0,ThompsonSampling
6085,4,0,ThompsonSampling
6086,4,0.4,ThompsonSampling
6087,4,0,ThompsonSampling
6088,4,0.4,ThompsonSampling
6089,4,0.4,ThompsonSampling
6090,4,0.4,ThompsonSampling
6091,4,0,ThompsonSampling
6092,4,0.4,ThompsonSampling
6093,3,0,ThompsonSampling
6094,4,0,ThompsonSampling
6095,4,0,ThompsonSampling
6096,4,0,ThompsonSampling
6097,4,0,ThompsonSampling
6098,4,0,ThompsonSampling
6099,4,0,ThompsonSampling
6100,4,0,ThompsonSampling
6101,4,0,ThompsonSampling
6102,4,0,ThompsonSampling
6103,4,0.4,ThompsonSampling
6104,4,0.4,ThompsonSampling
6105,4,0,ThompsonSampling
6106,4,0.4,ThompsonSampling
6107,4,0.4,ThompsonSampling
6108,3,0,ThompsonSampling
6109,4,0,ThompsonSampling
6110,4,0.4,ThompsonSampling
6111,4,0,ThompsonSampling
6112,4,0,ThompsonSampling
6113,4,0,ThompsonSampling
6114,4,0,ThompsonSampling
6115,4,0,ThompsonSampling
6116,4,0,ThompsonSampling
6117,4,0,ThompsonSampling
6118,4,0.4,ThompsonSampling
6119,4,0.4,ThompsonSampling
6120,3,0.3,ThompsonSampling
6121,4,0,ThompsonSampling
6122,4,0.4,ThompsonSampling
6123,4,0,ThompsonSampling
6124,4,0,ThompsonSampling
6125,4,0.4,ThompsonSampling
6126,4,0.4,ThompsonSampling
6127,4,0,ThompsonSampling
6128,4,0.4,ThompsonSampling
6129,4,0.4,ThompsonSampling
6130,3,0,ThompsonSampling
6131,4,0.4,ThompsonSampling
6132,4,0,ThompsonSampling
6133,4,0,ThompsonSampling
6134,4,0.4,ThompsonSampling
6135,4,0.4,ThompsonSampling
6136,4,0,ThompsonSampling
6137,4,0,ThompsonSampling
6138,4,0,ThompsonSampling
6139,4,0.4,ThompsonSampling
6140,4,0.4,ThompsonSampling
6141,4,0,ThompsonSampling
6142,4,0.4,ThompsonSampling
6143,4,0.4,ThompsonSampling
6144,4,0,ThompsonSampling
6145,4,0,ThompsonSampling
6146,4,0.4,ThompsonSampling
6147,4,0.4,ThompsonSampling
6148,4,0,ThompsonSampling
6149,4,0,ThompsonSampling
6150,4,0.4,ThompsonSampling
6151,4,0.4,ThompsonSampling
6152,4,0,ThompsonSampling
6153,4,0.4,ThompsonSampling
6154,4,0,ThompsonSampling
6155,4,0.4,ThompsonSampling
6156,4,0,ThompsonSampling
6157,4,0.4,ThompsonSampling
6158,4,0,ThompsonSampling
6159,4,0,ThompsonSampling
6160,4,0,ThompsonSampling
6161,4,0.4,ThompsonSampling
6162,4,0.4,ThompsonSampling
6163,4,0.4,ThompsonSampling
6164,4,0,ThompsonSampling
6165,4,0,ThompsonSampling
6166,4,0,ThompsonSampling
6167,4,0,ThompsonSampling
6168,4,0,ThompsonSampling
6169,4,0,ThompsonSampling
6170,4,0,ThompsonSampling
6171,4,0,ThompsonSampling
6172,4,0,ThompsonSampling
6173,4,0,ThompsonSampling
6174,4,0,ThompsonSampling
6175,4,0.4,ThompsonSampling
6176,4,0,ThompsonSampling
6177,4,0.4,ThompsonSampling
6178,4,0.4,ThompsonSampling
6179,4,0.4,ThompsonSampling
6180,4,0,ThompsonSampling
6181,4,0.4,ThompsonSampling
6182,3,0,ThompsonSampling
6183,4,0,ThompsonSampling
6184,3,0.3,ThompsonSampling
6185,4,0.4,ThompsonSampling
6186,4,0.4,ThompsonSampling
6187,4,0.4,ThompsonSampling
6188,4,0.4,ThompsonSampling
6189,4,0,ThompsonSampling
6190,4,0,ThompsonSampling
6191,4,0.4,ThompsonSampling
6192,4,0,ThompsonSampling
6193,4,0.4,ThompsonSampling
6194,4,0.4,ThompsonSampling
6195,4,0,ThompsonSampling
6196,4,0,ThompsonSampling
6197,4,0.4,ThompsonSampling
6198,4,0.4,ThompsonSampling
6199,3,0,ThompsonSampling
6200,3,0,ThompsonSampling
6201,4,0.4,ThompsonSampling
6202,4,0.4,ThompsonSampling
6203,4,0.4,ThompsonSampling
6204,3,0,ThompsonSampling
6205,4,0.4,ThompsonSampling
6206,4,0,ThompsonSampling
6207,4,0.4,ThompsonSampling
6208,4,0.4,ThompsonSampling
6209,4,0,ThompsonSampling
6210,4,0.4,ThompsonSampling
6211,4,0,ThompsonSampling
6212,4,0,ThompsonSampling
6213,4,0,ThompsonSampling
6214,4,0.4,ThompsonSampling
6215,4,0,ThompsonSampling
6216,4,0,ThompsonSampling
6217,4,0.4,ThompsonSampling
6218,4,0,ThompsonSampling
6219,4,0,ThompsonSampling
6220,4,0,ThompsonSampling
6221,4,0.4,ThompsonSampling
6222,4,0,ThompsonSampling
6223,4,0,ThompsonSampling
6224,4,0.4,ThompsonSampling
6225,4,0.4,ThompsonSampling
6226,4,0.4,ThompsonSampling
6227,4,0,ThompsonSampling
6228,4,0.4,ThompsonSampling
6229,4,0,ThompsonSampling
6230,4,0,ThompsonSampling
6231,4,0,ThompsonSampling
6232,4,0,ThompsonSampling
6233,4,0.4,ThompsonSampling
6234,4,0,ThompsonSampling
6235,4,0,ThompsonSampling
6236,4,0,ThompsonSampling
6237,4,0,ThompsonSampling
6238,4,0,ThompsonSampling
6239,4,0,ThompsonSampling
6240,4,0,ThompsonSampling
6241,4,0,ThompsonSampling
6242,4,0,ThompsonSampling
6243,4,0.4,ThompsonSampling
6244,4,0,ThompsonSampling
6245,4,0,ThompsonSampling
6246,4,0.4,ThompsonSampling
6247,4,0.4,ThompsonSampling
6248,4,0,ThompsonSampling
6249,4,0.4,ThompsonSampling
6250,4,0,ThompsonSampling
6251,4,0,ThompsonSampling
6252,4,0.4,ThompsonSampling
6253,4,0,ThompsonSampling
6254,4,0,ThompsonSampling
6255,4,0.4,ThompsonSampling
6256,4,0.4,ThompsonSampling
6257,4,0.4,ThompsonSampling
6258,4,0,ThompsonSampling
6259,4,0.4,ThompsonSampling
6260,4,0,ThompsonSampling
6261,4,0,ThompsonSampling
6262,4,0,ThompsonSampling
6263,4,0,ThompsonSampling
6264,3,0,ThompsonSampling
6265,3,0,ThompsonSampling
6266,4,0.4,ThompsonSampling
6267,3,0,ThompsonSampling
6268,4,0,ThompsonSampling
6269,4,0,ThompsonSampling
6270,4,0,ThompsonSampling
6271,4,0,ThompsonSampling
6272,4,0.4,ThompsonSampling
6273,4,0,ThompsonSampling
6274,4,0.4,ThompsonSampling
6275,4,0,ThompsonSampling
6276,4,0,ThompsonSampling
6277,4,0.4,ThompsonSampling
6278,4,0.4,ThompsonSampling
6279,4,0.4,ThompsonSampling
6280,4,0.4,ThompsonSampling
6281,4,0.4,ThompsonSampling
6282,4,0,ThompsonSampling
6283,4,0.4,ThompsonSampling
6284,4,0,ThompsonSampling
6285,4,0,ThompsonSampling
6286,4,0,ThompsonSampling
6287,4,0.4,ThompsonSampling
6288,4,0.4,ThompsonSampling
6289,4,0.4,ThompsonSampling
6290,4,0.4,ThompsonSampling
6291,4,0,ThompsonSampling
6292,4,0.4,ThompsonSampling
6293,4,0,ThompsonSampling
6294,4,0,ThompsonSampling
6295,4,0,ThompsonSampling
6296,4,0.4,ThompsonSampling
6297,4,0.4,ThompsonSampling
6298,4,0.4,ThompsonSampling
6299,4,0,ThompsonSampling
6300,4,0,ThompsonSampling
6301,4,0.4,ThompsonSampling
6302,3,0,ThompsonSampling
6303,4,0,ThompsonSampling
6304,4,0,ThompsonSampling
6305,4,0,ThompsonSampling
6306,4,0,ThompsonSampling
6307,3,0.3,ThompsonSampling
6308,4,0,ThompsonSampling
6309,4,0,ThompsonSampling
6310,4,0.4,ThompsonSampling
6311,4,0.4,ThompsonSampling
6312,4,0.4,ThompsonSampling
6313,3,0.3,ThompsonSampling
6314,3,0,ThompsonSampling
6315,4,0.4,ThompsonSampling
6316,4,0.4,ThompsonSampling
6317,4,0.4,ThompsonSampling
6318,4,0,ThompsonSampling
6319,4,0.4,ThompsonSampling
6320,4,0,ThompsonSampling
6321,4,0.4,ThompsonSampling
6322,4,0,ThompsonSampling
6323,4,0.4,ThompsonSampling
6324,4,0.4,ThompsonSampling
6325,4,0,ThompsonSampling
6326,4,0,ThompsonSampling
6327,4,0,ThompsonSampling
6328,4,0.4,ThompsonSampling
6329,4,0,ThompsonSampling
6330,4,0,ThompsonSampling
6331,4,0.4,ThompsonSampling
6332,4,0.4,ThompsonSampling
6333,4,0,ThompsonSampling
6334,4,0.4,ThompsonSampling
6335,4,0.4,ThompsonSampling
6336,4,0,ThompsonSampling
6337,4,0,ThompsonSampling
6338,4,0.4,ThompsonSampling
6339,4,0,ThompsonSampling
6340,4,0,ThompsonSampling
6341,4,0,ThompsonSampling
6342,4,0,ThompsonSampling
6343,4,0.4,ThompsonSampling
6344,4,0,ThompsonSampling
6345,4,0,ThompsonSampling
6346,4,0.4,ThompsonSampling
6347,4,0.4,ThompsonSampling
6348,4,0,ThompsonSampling
6349,4,0.4,ThompsonSampling
6350,4,0,ThompsonSampling
6351,4,0,ThompsonSampling
6352,4,0,ThompsonSampling
6353,4,0.4,ThompsonSampling
6354,4,0.4,ThompsonSampling
6355,4,0,ThompsonSampling
6356,4,0.4,ThompsonSampling
6357,4,0,ThompsonSampling
6358,4,0,ThompsonSampling
6359,4,0,ThompsonSampling
6360,4,0.4,ThompsonSampling
6361,4,0,ThompsonSampling
6362,4,0.4,ThompsonSampling
6363,4,0,ThompsonSampling
6364,4,0,ThompsonSampling
6365,4,0.4,ThompsonSampling
6366,4,0,ThompsonSampling
6367,4,0,ThompsonSampling
6368,3,0.3,ThompsonSampling
6369,4,0.4,ThompsonSampling
6370,4,0.4,ThompsonSampling
6371,4,0.4,ThompsonSampling
6372,4,0,ThompsonSampling
6373,4,0,ThompsonSampling
6374,4,0,ThompsonSampling
6375,4,0,ThompsonSampling
6376,4,0.4,ThompsonSampling
6377,4,0,ThompsonSampling
6378,4,0,ThompsonSampling
6379,4,0,ThompsonSampling
6380,4,0,ThompsonSampling
6381,4,0.4,ThompsonSampling
6382,4,0,ThompsonSampling
6383,3,0,ThompsonSampling
6384,4,0,ThompsonSampling
6385,4,0,ThompsonSampling
6386,4,0.4,ThompsonSampling
6387,4,0.4,ThompsonSampling
6388,4,0,ThompsonSampling
6389,4,0,ThompsonSampling
6390,4,0,ThompsonSampling
6391,4,0.4,ThompsonSampling
6392,4,0,ThompsonSampling
6393,4,0,ThompsonSampling
6394,4,0,ThompsonSampling
6395,4,0,ThompsonSampling
6396,4,0,ThompsonSampling
6397,4,0.4,ThompsonSampling
6398,4,0,ThompsonSampling
6399,4,0.4,ThompsonSampling
6400,4,0,ThompsonSampling
6401,4,0,ThompsonSampling
6402,4,0,ThompsonSampling
6403,4,0,ThompsonSampling
6404,4,0,ThompsonSampling
6405,4,0,ThompsonSampling
6406,4,0.4,ThompsonSampling
6407,4,0,ThompsonSampling
6408,4,0,ThompsonSampling
6409,4,0.4,ThompsonSampling
6410,4,0,ThompsonSampling
6411,4,0,ThompsonSampling
6412,4,0,ThompsonSampling
6413,4,0,ThompsonSampling
6414,4,0,ThompsonSampling
6415,4,0.4,ThompsonSampling
6416,4,0,ThompsonSampling
6417,4,0.4,ThompsonSampling
6418,4,0,ThompsonSampling
6419,4,0.4,ThompsonSampling
6420,4,0.4,ThompsonSampling
6421,4,0.4,ThompsonSampling
6422,4,0,ThompsonSampling
6423,4,0.4,ThompsonSampling
6424,4,0,ThompsonSampling
6425,4,0.4,ThompsonSampling
6426,4,0.4,ThompsonSampling
6427,4,0,ThompsonSampling
6428,4,0,ThompsonSampling
6429,4,0.4,ThompsonSampling
6430,4,0.4,ThompsonSampling
6431,4,0.4,ThompsonSampling
6432,3,0.3,ThompsonSampling
6433,4,0.4,ThompsonSampling
6434,4,0,ThompsonSampling
6435,4,0,ThompsonSampling
6436,4,0,ThompsonSampling
6437,4,0,ThompsonSampling
6438,4,0.4,ThompsonSampling
6439,4,0,ThompsonSampling
6440,4,0.4,ThompsonSampling
6441,4,0,ThompsonSampling
6442,4,0,ThompsonSampling
6443,4,0.4,ThompsonSampling
6444,4,0,ThompsonSampling
6445,4,0,ThompsonSampling
6446,4,0.4,ThompsonSampling
6447,4,0.4,ThompsonSampling
6448,4,0.4,ThompsonSampling
6449,4,0.4,ThompsonSampling
6450,4,0,ThompsonSampling
6451,4,0,ThompsonSampling
6452,4,0.4,ThompsonSampling
6453,4,0.4,ThompsonSampling
6454,4,0,ThompsonSampling
6455,4,0,ThompsonSampling
6456,4,0.4,ThompsonSampling
6457,4,0.4,ThompsonSampling
6458,4,0.4,ThompsonSampling
6459,4,0.4,ThompsonSampling
6460,4,0,ThompsonSampling
6461,4,0.4,ThompsonSampling
6462,4,0.4,ThompsonSampling
6463,4,0,ThompsonSampling
6464,4,0.4,ThompsonSampling
6465,4,0.4,ThompsonSampling
6466,4,0,ThompsonSampling
6467,4,0,ThompsonSampling
6468,4,0.4,ThompsonSampling
